#,When,Who,Problem_name,Lang,Number,Character
13604238,Oct/14/2015 12:10,RedNextCentury,Bonnie and Clyde,GNU C++11,100151,A
13604444,Oct/14/2015 12:28,RedNextCentury,Dice Tower,GNU C++11,100151,C
13604618,Oct/14/2015 12:44,RedNextCentury,Emoticons,GNU C++11,100151,K
13605258,Oct/14/2015 13:39,RedNextCentury,Building Foundation,GNU C++11,100151,B
13611738,Oct/14/2015 20:47,RedNextCentury,Mysterious Present,GNU C++11,4,D
13615365,Oct/15/2015 00:40,RedNextCentury,Pair of Numbers,GNU C++11,359,D
13615817,Oct/15/2015 01:45,RedNextCentury,Planets,GNU C++11,229,B
13626605,Oct/15/2015 19:32,RedNextCentury,Duff and Meat,GNU C++11,588,A
13633065,Oct/15/2015 19:56,RedNextCentury,Duff and Weight Lifting,GNU C++11,588,C
13639278,Oct/15/2015 20:29,RedNextCentury,Duff in Love,GNU C++11,588,B
13793183,Oct/22/2015 17:08,RedNextCentury,Queue,GNU C++11,353,D
13798787,Oct/22/2015 22:48,RedNextCentury,Petya and Divisors,GNU C++11,111,B
13804979,Oct/23/2015 11:37,RedNextCentury,Obsessive String,GNU C++11,494,B
13807577,Oct/23/2015 14:46,RedNextCentury,Dima and Bacteria,GNU C++11,400,D
13838067,Oct/25/2015 12:11,RedNextCentury,Wizards' Duel,GNU C++11,591,A
13840358,Oct/25/2015 12:24,RedNextCentury,Rebranding,GNU C++11,591,B
13844214,Oct/25/2015 12:52,RedNextCentury,Median Smoothing,GNU C++11,591,C
13856847,Oct/25/2015 20:02,RedNextCentury,Three States,GNU C++11,590,C
13974152,Oct/31/2015 19:36,RedNextCentury,PawnChess,GNU C++11,592,A
13980771,Oct/31/2015 20:10,RedNextCentury,The Monster and the Squirrel,GNU C++11,592,B
13995536,Nov/01/2015 00:58,RedNextCentury,The Big Race,GNU C++11,592,C
13995542,Nov/01/2015 00:59,RedNextCentury,The Big Race,GNU C++11,592,C
14064302,Nov/04/2015 19:49,RedNextCentury,2Char,GNU C++11,593,A
14144259,Nov/08/2015 19:32,RedNextCentury,Vitaly and Night,GNU C++11,595,A
14148491,Nov/08/2015 19:55,RedNextCentury,Pasha and Phone,GNU C++11,595,B
14272211,Nov/15/2015 19:39,RedNextCentury,Wilbur and Swimming Pool,GNU C++11,596,A
14273128,Nov/15/2015 19:43,RedNextCentury,Wilbur and Array,GNU C++11,596,B
14282094,Nov/15/2015 20:39,RedNextCentury,Wilbur and Points,GNU C++11,596,C
14518166,Nov/27/2015 18:55,RedNextCentury,Queries about less or equal elements,GNU C++11,600,B
14521181,Nov/27/2015 19:28,RedNextCentury,Make Palindrome,GNU C++11,600,C
14525263,Nov/27/2015 20:25,RedNextCentury,Extract Numbers,GNU C++11,600,A
14588611,Dec/01/2015 18:50,RedNextCentury,More Cowbell,GNU C++11,604,B
14592395,Dec/01/2015 19:10,RedNextCentury,Alternative Thinking,GNU C++11,604,C
14625832,Dec/02/2015 23:39,RedNextCentury,Uncowed Forces,GNU C++11,604,A
14635790,Dec/03/2015 18:18,RedNextCentury,Sequence of points,GNU C++11,24,C
14701301,Dec/08/2015 19:45,RedNextCentury,Subway Innovation,GNU C++11,371,E
14715794,Dec/09/2015 19:08,RedNextCentury,Magic Spheres,GNU C++11,606,A
14718193,Dec/09/2015 19:19,RedNextCentury,Testing Robots,GNU C++11,606,B
14726668,Dec/09/2015 20:16,RedNextCentury,Lazy Student,GNU C++11,606,D
14728319,Dec/09/2015 20:31,RedNextCentury,Sorting Railway Cars,GNU C++11,606,C
14839564,Dec/16/2015 23:44,RedNextCentury,Psychos in a Line,GNU C++11,319,B
14885359,Dec/19/2015 19:15,RedNextCentury,Load Balancing,GNU C++11,609,C
14885509,Dec/19/2015 19:17,RedNextCentury,USB Flash Drives,GNU C++11,609,A
14885846,Dec/19/2015 19:22,RedNextCentury,The Best Gift,GNU C++11,609,B
14944122,Dec/23/2015 19:50,RedNextCentury,Chain Reaction,GNU C++11,607,A
15008927,Dec/25/2015 18:11,RedNextCentury,The Text Splitting,GNU C++11,612,A
15009448,Dec/25/2015 18:15,RedNextCentury,HDD is Outdated Technology,GNU C++11,612,B
15013307,Dec/25/2015 18:46,RedNextCentury,Replace To Make Regular Bracket Sequence,GNU C++11,612,C
15017897,Dec/25/2015 19:44,RedNextCentury,The Union of k Segments,GNU C++11,612,D
15103318,Dec/30/2015 18:14,RedNextCentury,New Year and Days,GNU C++11,611,A
15105811,Dec/30/2015 18:19,RedNextCentury,New Year and Old Property,GNU C++11,611,B
15113817,Dec/30/2015 18:56,RedNextCentury,New Year and Domino,GNU C++11,611,C
15148680,Jan/01/2016 16:51,RedNextCentury,About Bacteria,GNU C++11,198,A
15237840,Jan/08/2016 17:07,RedNextCentury,Bulbs,GNU C++11,615,A
15241427,Jan/08/2016 17:20,RedNextCentury,Longtail Hedgehog,GNU C++11,615,B
15290045,Jan/11/2016 18:08,RedNextCentury,Comparing Two Long Integers,GNU C++11,616,A
15290677,Jan/11/2016 18:12,RedNextCentury,Dinner with Emma,GNU C++11,616,B
15292173,Jan/11/2016 18:21,RedNextCentury,Longest k Good Segment,GNU C++11,616,D
15294715,Jan/11/2016 18:43,RedNextCentury,The Labyrinth,GNU C++11,616,C
15299128,Jan/11/2016 19:34,RedNextCentury,Sum of Remainders,GNU C++11,616,E
15350377,Jan/14/2016 19:48,RedNextCentury,Link/Cut Tree,GNU C++11,614,A
15353539,Jan/14/2016 20:00,RedNextCentury,Gena's Code,GNU C++11,614,B
15442524,Jan/19/2016 20:52,RedNextCentury,Lucky Common Subsequence,MS C++,346,B
15453220,Jan/20/2016 15:42,RedNextCentury,Ciel and Duel,GNU C++11,321,B
15459896,Jan/21/2016 01:45,RedNextCentury,Drinks,MS C++,200,B
15470265,Jan/21/2016 18:01,RedNextCentury,Professor GukiZ's Robot,GNU C++11,620,A
15471065,Jan/21/2016 18:05,RedNextCentury,Grandfather Dovlet’s calculator,GNU C++11,620,B
15495271,Jan/22/2016 11:55,RedNextCentury,Falling Anvils,GNU C++,77,B
15501714,Jan/22/2016 19:44,RedNextCentury,Hit Ball,GNU C++,203,D
15501866,Jan/22/2016 19:57,RedNextCentury,Toy Sum,GNU C++,405,D
15502573,Jan/22/2016 20:47,RedNextCentury,Help General,GNU C++,142,B
15516775,Jan/23/2016 18:36,RedNextCentury,Elephant,GNU C++,617,A
15518899,Jan/23/2016 18:40,RedNextCentury,Chocolate,GNU C++,617,B
15521970,Jan/23/2016 18:51,RedNextCentury,Watering Flowers,GNU C++,617,C
15527713,Jan/23/2016 19:20,RedNextCentury,Polyline,GNU C++,617,D
15556389,Jan/24/2016 16:30,RedNextCentury,Dima and Two Sequences,GNU C++,272,D
15560439,Jan/24/2016 20:34,RedNextCentury,Lucky Number 2,GNU C++,145,B
15582001,Jan/25/2016 23:20,RedNextCentury,Fibonacci Period,GNU C++11,100210,E
15582573,Jan/25/2016 23:56,RedNextCentury,Beautiful Permutation,GNU C++11,100210,G
15582953,Jan/26/2016 00:29,RedNextCentury,Build More Roads!,GNU C++11,100210,H
15583957,Jan/26/2016 02:32,RedNextCentury,Divide and Conquer,GNU C++11,100210,B
15608339,Jan/27/2016 12:05,RedNextCentury,Fence,GNU C++,234,F
15650902,Jan/29/2016 20:17,RedNextCentury,Slime Combining,GNU C++,618,A
15656808,Jan/29/2016 20:49,RedNextCentury,Guess the Permutation,GNU C++,618,B
15660525,Jan/29/2016 21:17,RedNextCentury,Constellation,GNU C++,618,C
15696104,Jan/31/2016 17:09,RedNextCentury,Wet Shark and Odd and Even,GNU C++,621,A
15697896,Jan/31/2016 17:12,RedNextCentury,Wet Shark and Bishops,GNU C++,621,B
15931726,Feb/10/2016 18:08,RedNextCentury,Infinite Sequence,GNU C++,622,A
15932512,Feb/10/2016 18:12,RedNextCentury,The Time,GNU C++,622,B
15933315,Feb/10/2016 18:18,RedNextCentury,Not Equal on a Segment,GNU C++,622,C
15936495,Feb/10/2016 18:42,RedNextCentury,Optimal Number Permutation,GNU C++,622,D
15990971,Feb/13/2016 20:38,RedNextCentury,Robot Sequence,GNU C++11,626,A
15992931,Feb/13/2016 20:48,RedNextCentury,Cards,GNU C++11,626,B
15994499,Feb/13/2016 20:59,RedNextCentury,Block Towers,GNU C++11,626,C
16021549,Feb/14/2016 20:34,RedNextCentury,Dispersed parentheses,GNU C++11,100633,B
16021921,Feb/14/2016 21:00,RedNextCentury,Lunch,GNU C++11,100633,H
16022278,Feb/14/2016 21:26,RedNextCentury,Nano alarm clocks,GNU C++11,100633,G
16022374,Feb/14/2016 21:33,RedNextCentury,The Pool for Lucky Ones,GNU C++11,100633,L
16023866,Feb/14/2016 23:37,RedNextCentury,LWDB,GNU C++11,100633,D
16024529,Feb/15/2016 00:40,RedNextCentury,Accounting Numeral System,GNU C++11,100633,I
16042677,Feb/16/2016 01:36,RedNextCentury,Cinema,GNU C++,234,D
16055016,Feb/16/2016 14:42,RedNextCentury,Wizards and Huge Prize,GNU C++11,167,B
16203402,Feb/19/2016 18:09,RedNextCentury,Tennis Tournament,GNU C++11,628,A
16204691,Feb/19/2016 18:20,RedNextCentury,New Skateboard,GNU C++,628,B
16205322,Feb/19/2016 18:26,RedNextCentury,Bear and String Distance,GNU C++11,628,C
16207979,Feb/19/2016 18:58,RedNextCentury,Magic Numbers,GNU C++11,628,D
16232697,Feb/20/2016 19:38,RedNextCentury,Far Relative’s Birthday Cake,GNU C++11,629,A
16233599,Feb/20/2016 19:41,RedNextCentury,Far Relative’s Problem,GNU C++11,629,B
16240354,Feb/20/2016 20:20,RedNextCentury,Babaei and Birthday Cake,GNU C++11,629,D
16250167,Feb/20/2016 23:32,RedNextCentury,Another Rock Paper Scissors Problem,GNU C++11,100015,A
16256079,Feb/21/2016 12:24,RedNextCentury,Famil Door and Brackets,GNU C++11,629,C
16257060,Feb/21/2016 14:05,RedNextCentury,A Beautiful Array,GNU C++11,100889,A
16257493,Feb/21/2016 14:46,RedNextCentury,Backward and Forward,GNU C++11,100889,B
16267442,Feb/21/2016 23:22,RedNextCentury,Queue,GNU C++11,545,D
16351916,Feb/26/2016 20:19,RedNextCentury,Ebony and Ivory,GNU C++11,633,A
16354442,Feb/26/2016 20:28,RedNextCentury,A Trivial Problem,GNU C++11,633,B
16359620,Feb/26/2016 21:05,RedNextCentury,Spy Syndrome 2,GNU C++11,633,C
16364680,Feb/26/2016 21:52,RedNextCentury,Fibonacci ish,GNU C++11,633,D
16388902,Feb/27/2016 20:37,RedNextCentury,Addictive Bubbles,GNU C++11,100134,A
16389543,Feb/27/2016 21:04,RedNextCentury,Great Deceiver,GNU C++11,100134,G
16410331,Feb/28/2016 21:42,RedNextCentury,XOR Equation,GNU C++11,634,B
16412660,Feb/28/2016 22:15,RedNextCentury,Factory Repairs,GNU C++11,634,C
16433063,Mar/01/2016 00:26,RedNextCentury,Island Puzzle,GNU C++11,634,A
16454666,Mar/02/2016 00:49,RedNextCentury,Grandma Laura and Apples,GNU C++11,632,A
16454735,Mar/02/2016 00:55,RedNextCentury,"Alice, Bob, Two Teams",GNU C++11,632,B
16470443,Mar/02/2016 21:06,RedNextCentury,Peragrams,GNU C++11,100185,B
16470827,Mar/02/2016 21:26,RedNextCentury,Car Game,GNU C++11,100185,A
16471417,Mar/02/2016 21:56,RedNextCentury,Flag Quiz,GNU C++11,100185,I
16472029,Mar/02/2016 22:28,RedNextCentury,Bank Queue,GNU C++11,100185,F
16472841,Mar/02/2016 23:19,RedNextCentury,Vacuum Tubes,GNU C++11,100185,C
16485992,Mar/03/2016 19:37,RedNextCentury,Interview,GNU C++11,631,A
16487119,Mar/03/2016 19:43,RedNextCentury,Print Check,GNU C++11,631,B
16498569,Mar/03/2016 21:24,RedNextCentury,Messenger,GNU C++11,631,D
16562952,Mar/07/2016 12:29,RedNextCentury,Watchmen,GNU C++11,650,A
16571774,Mar/07/2016 13:09,RedNextCentury,Image Preview,GNU C++11,650,B
16648174,Mar/11/2016 15:18,RedNextCentury,Domino piling,GNU C++11,50,A
16648311,Mar/11/2016 15:26,RedNextCentury,Taxi,GNU C++11,158,B
16648386,Mar/11/2016 15:30,RedNextCentury,Helpful Maths,GNU C++11,339,A
16648435,Mar/11/2016 15:33,RedNextCentury,Stones on the Table,GNU C++11,266,A
16648479,Mar/11/2016 15:36,RedNextCentury,HQ9+,GNU C++11,133,A
16648666,Mar/11/2016 15:48,RedNextCentury,Twins,GNU C++11,160,A
16648732,Mar/11/2016 15:52,RedNextCentury,Boy or Girl,GNU C++11,236,A
16648797,Mar/11/2016 15:55,RedNextCentury,Insomnia cure,GNU C++11,148,A
16648848,Mar/11/2016 15:57,RedNextCentury,Beautiful Matrix,GNU C++11,263,A
16649286,Mar/11/2016 16:21,RedNextCentury,Double Cola,GNU C++11,82,A
16649378,Mar/11/2016 16:26,RedNextCentury,Presents,GNU C++11,136,A
16649449,Mar/11/2016 16:30,RedNextCentury,Beautiful Year,GNU C++11,271,A
16649538,Mar/11/2016 16:35,RedNextCentury,Soldier and Bananas,GNU C++11,546,A
16650032,Mar/11/2016 17:01,RedNextCentury,Epic Game,GNU C++11,119,A
16650091,Mar/11/2016 17:04,RedNextCentury,Calculating Function,GNU C++11,486,A
16650151,Mar/11/2016 17:07,RedNextCentury,Vasya and Socks,GNU C++11,460,A
16662105,Mar/12/2016 01:11,RedNextCentury,Expression,GNU C++11,479,A
16662151,Mar/12/2016 01:17,RedNextCentury,Arrival of the General,GNU C++11,144,A
16704624,Mar/13/2016 23:51,RedNextCentury,Voting for Photos,GNU C++11,637,A
16704833,Mar/14/2016 00:08,RedNextCentury,Chat Order,GNU C++11,637,B
16755558,Mar/17/2016 02:13,RedNextCentury,Parliament of Berland,GNU C++11,644,A
16805896,Mar/19/2016 11:39,RedNextCentury,Bear and Three Balls,GNU C++11,653,A
16807574,Mar/19/2016 11:47,RedNextCentury,Bear and Compressing,GNU C++11,653,B
16812385,Mar/19/2016 12:55,RedNextCentury,Bear and Up Down,GNU C++11,653,C
16844680,Mar/20/2016 21:41,RedNextCentury,Home Numbers,GNU C++11,638,A
16851630,Mar/21/2016 10:53,RedNextCentury,Making Genome in Berland,GNU C++11,638,B
16923905,Mar/25/2016 16:21,RedNextCentury,Gabriel and Caterpillar,GNU C++11,652,A
16924356,Mar/25/2016 16:25,RedNextCentury,z sort,GNU C++11,652,B
16925240,Mar/25/2016 16:33,RedNextCentury,Foe Pairs,GNU C++11,652,C
16927232,Mar/25/2016 16:56,RedNextCentury,Nested Segments,GNU C++11,652,D
16992306,Mar/28/2016 19:49,RedNextCentury,Bear and Forgotten Tree 3,GNU C++11,657,A
17039495,Mar/30/2016 19:16,RedNextCentury,Round House,GNU C++11,659,A
17041839,Mar/30/2016 19:27,RedNextCentury,Qualifying Contest,GNU C++11,659,B
17043906,Mar/30/2016 19:37,RedNextCentury,Tanya and Toys,GNU C++11,659,C
17049136,Mar/30/2016 20:09,RedNextCentury,Bicycle Race,GNU C++11,659,D
17052153,Mar/30/2016 20:32,RedNextCentury,New Reform,GNU C++11,659,E
17402175,Apr/20/2016 18:18,RedNextCentury,Simple Strings,GNU C++11,665,C
17404024,Apr/20/2016 18:43,RedNextCentury,Buses Between Cities,GNU C++11,665,A
17405546,Apr/20/2016 19:04,RedNextCentury,Shopping,GNU C++11,665,B
17550230,Apr/28/2016 10:11,RedNextCentury,Civilization,GNU C++11,455,C
17551090,Apr/28/2016 11:37,RedNextCentury,Sereja and Brackets,GNU C++11,380,C
17552320,Apr/28/2016 14:49,RedNextCentury,Sereja and Brackets,GNU C++11,380,C
17557699,Apr/28/2016 22:32,RedNextCentury,Riding in a Lift,GNU C++11,479,E
17558369,Apr/28/2016 23:59,RedNextCentury,Paths and Trees,GNU C++11,545,E
17558753,Apr/29/2016 00:45,RedNextCentury,Read Time,GNU C++11,343,C
17579299,Apr/29/2016 20:51,RedNextCentury,World Tour,GNU C++11,666,B
17682558,May/02/2016 00:57,RedNextCentury,Road Improvement,GNU C++11,543,D
17707350,May/04/2016 14:39,RedNextCentury,Propagating tree,GNU C++11,383,C
17781106,May/07/2016 18:11,RedNextCentury,Bear and Colors,GNU C++11,674,A
17787412,May/07/2016 18:46,RedNextCentury,Bear and Two Paths,GNU C++11,674,B
18074747,May/25/2016 18:12,RedNextCentury,Nicholas and Permutation,GNU C++11,676,A
18077849,May/25/2016 18:28,RedNextCentury,Pyramid of Glasses,GNU C++11,676,B
18078829,May/25/2016 18:34,RedNextCentury,Vasya and String,GNU C++11,676,C
18084744,May/25/2016 19:24,RedNextCentury,Theseus and labyrinth,GNU C++11,676,D
18213229,Jun/02/2016 11:47,RedNextCentury,Vanya and Fence,GNU C++11,677,A
18213365,Jun/02/2016 11:56,RedNextCentury,Vanya and Food Processor,GNU C++11,677,B
18213545,Jun/02/2016 12:08,RedNextCentury,Vanya and Label,GNU C++11,677,C
18944890,Jul/07/2016 09:55,RedNextCentury,Fox And Snake,GNU C++11,510,A
18944997,Jul/07/2016 10:00,RedNextCentury,I Wanna Be the Guy,GNU C++11,469,A
18947878,Jul/07/2016 12:21,RedNextCentury,Little Pony and Expected Maximum,GNU C++11,453,A
18948050,Jul/07/2016 12:30,RedNextCentury,Cut Ribbon,GNU C++11,189,A
18964307,Jul/08/2016 10:45,RedNextCentury,Boredom,GNU C++11,455,A
18964651,Jul/08/2016 11:01,RedNextCentury,k Tree,GNU C++11,431,C
18965382,Jul/08/2016 11:33,RedNextCentury,Wonder Room,GNU C++11,466,B
19148540,Jul/15/2016 11:54,RedNextCentury,Number of Ways,GNU C++11,466,C
19173108,Jul/16/2016 15:23,RedNextCentury,XOR on Segment,GNU C++11,242,E
19229088,Jul/19/2016 12:54,RedNextCentury,Yet Another Task with Queens,GNU C++11,131,E
19301773,Jul/21/2016 15:20,RedNextCentury,Equidistant String,GNU C++11,545,B
19350215,Jul/23/2016 00:10,RedNextCentury,Last Chance,GNU C++11,137,E
19450186,Jul/28/2016 01:22,RedNextCentury,Martian Architecture,GNU C++11,57,B
19465016,Jul/28/2016 19:29,RedNextCentury,Biathlon,GNU C++11,84,C
19481871,Jul/29/2016 17:39,RedNextCentury,Blood Cousins,GNU C++11,208,E
19482378,Jul/29/2016 18:02,RedNextCentury,Maximum Increase,GNU C++11,702,A
19483267,Jul/29/2016 18:06,RedNextCentury,Powers of Two,GNU C++11,702,B
19486004,Jul/29/2016 18:21,RedNextCentury,Cellular Network,GNU C++11,702,C
19527008,Jul/31/2016 00:45,RedNextCentury,Chain Reaction,GNU C++11,607,A
19543250,Jul/31/2016 21:12,RedNextCentury,Fools and Roads,GNU C++11,191,C
19544738,Jul/31/2016 23:16,RedNextCentury,Petya and Divisors,GNU C++11,111,B
19544818,Jul/31/2016 23:21,RedNextCentury,XOR on Segment,GNU C++11,242,E
19602062,Aug/03/2016 19:48,RedNextCentury,Optimal Sum,GNU C++11,182,C
19639385,Aug/05/2016 00:04,RedNextCentury,Beard Graph,GNU C++11,165,D
19649938,Aug/05/2016 13:47,RedNextCentury,Little Elephant and Array,GNU C++11,221,D
19657551,Aug/05/2016 22:16,RedNextCentury,Powerful array,GNU C++11,86,D
19665698,Aug/06/2016 11:22,RedNextCentury,Circular RMQ,GNU C++11,52,C
19700165,Aug/07/2016 17:58,RedNextCentury,Book of Evil,GNU C++11,337,D
19711302,Aug/07/2016 20:49,RedNextCentury,Book of Evil,GNU C++11,337,D
19730634,Aug/08/2016 17:32,RedNextCentury,Lucky Queries,GNU C++11,145,E
19730783,Aug/08/2016 17:38,RedNextCentury,Lucky Queries,GNU C++11,145,E
19736746,Aug/09/2016 01:07,RedNextCentury,Enemy is weak,GNU C++11,61,E
19741970,Aug/09/2016 09:50,RedNextCentury,Easy Tape Programming,GNU C++11,239,B
19763186,Aug/10/2016 13:04,RedNextCentury,Counter Attack,GNU C++11,190,E
19763215,Aug/10/2016 13:06,RedNextCentury,Counter Attack,GNU C++11,190,E
19827904,Aug/12/2016 15:05,RedNextCentury,Range Increments,GNU C++11,174,C
19828074,Aug/12/2016 15:13,RedNextCentury,Maximum Xor Secondary,GNU C++11,280,B
19979225,Aug/20/2016 12:47,RedNextCentury,Dividing Island,GNU C++11,63,D
20005677,Aug/20/2016 19:39,RedNextCentury,Greedy Merchants,GNU C++11,178,B1
20005698,Aug/20/2016 19:40,RedNextCentury,Greedy Merchants,GNU C++11,178,B2
20005699,Aug/20/2016 19:40,RedNextCentury,Greedy Merchants,GNU C++11,178,B3
20007357,Aug/20/2016 20:26,RedNextCentury,Name,GNU C++11,180,D
20034455,Aug/21/2016 23:27,RedNextCentury,Xenia and Tree,GNU C++11,342,E
20265670,Aug/30/2016 01:23,RedNextCentury,First Digit Law,GNU C++11,54,C
20276360,Aug/30/2016 13:44,RedNextCentury,On Sum of Fractions,GNU C++11,396,B
20309903,Aug/31/2016 21:43,RedNextCentury,Logo Turtle,GNU C++11,132,C
20310984,Aug/31/2016 23:02,RedNextCentury,Porcelain,GNU C++11,148,E
20311085,Aug/31/2016 23:10,RedNextCentury,Subsegments,GNU C++11,69,E
20311106,Aug/31/2016 23:12,RedNextCentury,Subsegments,GNU C++11,69,E
20330885,Sep/01/2016 23:37,RedNextCentury,Dima and Lisa,GNU C++11,584,D
20342560,Sep/02/2016 17:18,RedNextCentury,Alternating Current,GNU C++11,344,D
20342573,Sep/02/2016 17:19,RedNextCentury,Alternating Current,GNU C++11,343,B
20343640,Sep/02/2016 18:26,RedNextCentury,Soldier and Number Game,GNU C++11,546,D
20358442,Sep/03/2016 13:20,RedNextCentury,Magic Powder   1,GNU C++11,670,D1
20361506,Sep/03/2016 15:46,RedNextCentury,Magic Powder   2,GNU C++11,670,D2
20407322,Sep/05/2016 23:46,RedNextCentury,Directed Roads,GNU C++11,711,D
20474761,Sep/09/2016 11:51,RedNextCentury,Apple Tree,GNU C++11,348,B
20487650,Sep/10/2016 02:48,RedNextCentury,Yaroslav and Time,GNU C++11,301,B
20502646,Sep/10/2016 20:09,RedNextCentury,Memory and Trident,GNU C++11,712,B
20502902,Sep/10/2016 20:10,RedNextCentury,Memory and Crow,GNU C++11,712,A
20529624,Sep/11/2016 14:31,RedNextCentury,Numbers,GNU C++11,213,B
20536634,Sep/11/2016 20:07,RedNextCentury,Sereja and Periods,GNU C++11,314,B
20574479,Sep/13/2016 19:46,RedNextCentury,Sonya and Queries,GNU C++11,713,A
20615239,Sep/14/2016 16:21,RedNextCentury,Closing the Loop,GNU C++11,101090,L
20615423,Sep/14/2016 16:25,RedNextCentury,Selection,GNU C++11,101090,J
20616152,Sep/14/2016 16:40,RedNextCentury,Pair,GNU C++11,101090,G
20620359,Sep/14/2016 18:26,RedNextCentury,Parquet,GNU C++11,101090,K
20621115,Sep/14/2016 18:48,RedNextCentury,The Fence,GNU C++11,101090,H
20688638,Sep/17/2016 17:00,RedNextCentury,Plus and Square Root,GNU C++,715,A
20765654,Sep/20/2016 01:40,RedNextCentury,Pawn,GNU C++,41,D
20785792,Sep/21/2016 01:24,RedNextCentury,Ski Base,GNU C++,91,C
20785825,Sep/21/2016 01:30,RedNextCentury,k Tree,GNU C++,431,C
20793740,Sep/21/2016 15:00,RedNextCentury,Table with Letters   2,GNU C++,253,D
21016588,Sep/30/2016 17:08,RedNextCentury,One dimensional Japanese Crossword,GNU C++,721,A
21018670,Sep/30/2016 17:14,RedNextCentury,Passwords,GNU C++,721,B
21023823,Sep/30/2016 17:30,RedNextCentury,Journey,GNU C++,721,C
21033977,Sep/30/2016 18:18,RedNextCentury,Maxim and Array,GNU C++,721,D
21073401,Oct/01/2016 17:17,RedNextCentury,Verse Pattern,GNU C++,722,B
21078822,Oct/01/2016 17:35,RedNextCentury,Destroying Array,GNU C++,722,C
21356026,Oct/11/2016 13:35,RedNextCentury,Counterexample,GNU C++,483,A
21356034,Oct/11/2016 13:36,RedNextCentury,Flipping Game,GNU C++,327,A
21356046,Oct/11/2016 13:36,RedNextCentury,Writing Code,GNU C++,543,A
21356052,Oct/11/2016 13:36,RedNextCentury,Towers,GNU C++,479,B
21356055,Oct/11/2016 13:37,RedNextCentury,Ryouko's Memory Note,GNU C++,433,C
21541704,Oct/17/2016 19:23,RedNextCentury,Get to Work,GNU C++,101095,Y
21541980,Oct/17/2016 19:26,RedNextCentury,Investing at the Market,GNU C++,101095,X
21545974,Oct/17/2016 20:07,RedNextCentury,Key Task,GNU C++,101095,K
21546042,Oct/17/2016 20:13,RedNextCentury,Dance Around The Clock,GNU C++11,101095,Z
21546293,Oct/17/2016 20:30,RedNextCentury,Reaux! Sham! Beaux!,GNU C++,101095,R
21548635,Oct/17/2016 21:44,RedNextCentury,Weird Numbers,GNU C++,101095,N
21550415,Oct/17/2016 22:43,RedNextCentury,Strange Billboard,GNU C++,101095,B
21637024,Oct/21/2016 12:01,RedNextCentury,Vasya and Robot,GNU C++11,354,A
21637035,Oct/21/2016 12:02,RedNextCentury,T primes,GNU C++11,230,B
21637046,Oct/21/2016 12:02,RedNextCentury,Dreamoon and Stairs,GNU C++11,476,A
21670651,Oct/22/2016 18:09,RedNextCentury,Jumping Ball,GNU C++11,725,A
21673979,Oct/22/2016 18:24,RedNextCentury,Food on the Plane,GNU C++11,725,B
21678060,Oct/22/2016 18:53,RedNextCentury,Hidden Word,GNU C++11,725,C
21684761,Oct/22/2016 19:48,RedNextCentury,Contest Balloons,GNU C++11,725,D
21919531,Oct/31/2016 17:08,RedNextCentury,Grasshopper And the String,GNU C++11,733,A
21923629,Oct/31/2016 17:18,RedNextCentury,Parade,GNU C++11,733,B
21992133,Nov/02/2016 16:25,RedNextCentury,Sum of Consecutive Prime Numbers,GNU C++11,101150,A
