#,When,Who,Language,Time,Memory,Number_Class,Problem_name,Number,Class
16748470,Mar/16/2016 18:40,Mohammad_Kartoumeh,GNU C++,30 ms,0 KB,318A,Even Odds,318,A
169070980,Aug/20/2022 14:05,masa_beydoun,GNU C++17,30 ms,0 KB,318A,Even Odds,318,A
195866365,Mar/03/2023 21:50,Kareembo,GNU C++17,30 ms,0 KB,318A,Even Odds,318,A
109915056,Mar/13/2021 20:35,Alaa-Kaadan,GNU C++17,62 ms,0 KB,318A,Even Odds,318,A
112259210,Apr/07/2021 23:15,_SADIEM_,GNU C++14,30 ms,0 KB,318A,Even Odds,318,A
128134379,Sep/07/2021 17:21,AhmadShahal,GNU C++17,62 ms,3700 KB,318A,Even Odds,318,A
193346868,Feb/12/2023 15:57,Mohammad_Alassali,GNU C++20 (64),30 ms,0 KB,318A,Even Odds,318,A
176296041,Oct/15/2022 16:05,AbodeKu,GNU C++17,30 ms,0 KB,318A,Even Odds,318,A
172819760,Sep/20/2022 14:23,ghina.alrefai,GNU C++20 (64),30 ms,0 KB,318A,Even Odds,318,A
202462403,Apr/17/2023 11:46,abdalrhman.alkafry,GNU C++20 (64),30 ms,0 KB,318A,Even Odds,318,A
110610656,Mar/21/2021 14:00,Brre.Hemo,GNU C++17,62 ms,0 KB,318A,Even Odds,318,A
161259921,Jun/20/2022 01:12,_OmarAbdo,GNU C++20 (64),30 ms,0 KB,318A,Even Odds,318,A
187472521,Dec/31/2022 21:01,0xessam,GNU C++17,30 ms,0 KB,318A,Even Odds,318,A
199120859,Mar/25/2023 18:52,Mohammed_Abdelkareem,GNU C++17,30 ms,0 KB,318A,Even Odds,318,A
167018656,Aug/04/2022 20:52,kinannotfound,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
184449958,Dec/09/2022 14:25,ShathaS2003,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
149350195,Mar/11/2022 22:12,Zeina_Albarre,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
167017989,Aug/04/2022 20:45,kinannotfound,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
167018541,Aug/04/2022 20:50,kinannotfound,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
181685448,Nov/20/2022 09:02,Abd_HM,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
104675129,Jan/18/2021 13:34,RetiringNextCentury,GNU C++14,31 ms,200 KB,61A,Ultra-Fast Mathematician,61,A
161506648,Jun/22/2022 23:16,OmranMk,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
184511417,Dec/09/2022 23:42,Conan_y65,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
189230065,Jan/14/2023 18:27,M.Qattan,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
159352280,Jun/03/2022 17:37,Mohammed--alhefawe,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
173593528,Sep/26/2022 17:49,IT-24-,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
160384561,Jun/13/2022 02:08,HASSAN_GH,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
199715500,Mar/29/2023 17:20,mohammed_kurdi,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
203706705,Apr/27/2023 19:00,abdalrhman.alkafry,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
182446057,Nov/25/2022 13:14,ShathaS2003,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
103050124,Jan/02/2021 20:26,Amr_Kart,GNU C++11,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
111820115,Apr/02/2021 23:38,Brre.Hemo,GNU C++17,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
37031829,Apr/06/2018 23:45,samer_orfali,GNU C++,31 ms,3400 KB,61A,Ultra-Fast Mathematician,61,A
68878712,Jan/15/2020 20:53,Diab,GNU C++17,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
152804573,Apr/06/2022 03:22,MouayadL7,GNU C++14,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
179818228,Nov/06/2022 22:40,MuhannadW,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
149192807,Mar/11/2022 00:07,ghina.alrefai,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
143715348,Jan/22/2022 22:44,Bassam1412,GNU C++17,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
180518889,Nov/11/2022 23:07,obada_katma,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
35133464,Feb/10/2018 21:00,Bsher,GNU C++14,15 ms,1900 KB,61A,Ultra-Fast Mathematician,61,A
35132977,Feb/10/2018 20:39,SaeedSabbagh,GNU C++14,15 ms,1900 KB,61A,Ultra-Fast Mathematician,61,A
181762096,Nov/20/2022 17:56,Alaa_em_123,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
64277432,Nov/05/2019 01:36,sepsa.m,GNU C++17,46 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
101155170,Dec/14/2020 12:12,3bdo_Farah,GNU C++14,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
150064214,Mar/18/2022 22:22,7nooOoOoon,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
180956290,Nov/14/2022 12:56,Zaid_Al_Habbal,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
181171769,Nov/16/2022 10:56,Mohammed_Abdelkareem,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
66806890,Dec/14/2019 00:57,Brre.Hemo,GNU C++17,31 ms,200 KB,61A,Ultra-Fast Mathematician,61,A
161711720,Jun/25/2022 12:31,Waellhasan,GNU C++17,15 ms,100 KB,61A,Ultra-Fast Mathematician,61,A
79435993,May/09/2020 09:25,AhmadShahal,GNU C++17,31 ms,3600 KB,61A,Ultra-Fast Mathematician,61,A
115469179,May/07/2021 05:27,Alhomse,MS C++ 2017,31 ms,3900 KB,61A,Ultra-Fast Mathematician,61,A
109762018,Mar/12/2021 10:53,DARK-N,GNU C++17,31 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
151437423,Mar/30/2022 19:59,AbdAR,GNU C++17,15 ms,100 KB,61A,Ultra-Fast Mathematician,61,A
115454994,May/06/2021 22:46,Lanakhaled,MS C++ 2017,31 ms,3700 KB,61A,Ultra-Fast Mathematician,61,A
181717713,Nov/20/2022 12:18,099450735z,GNU C++17 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
164826030,Jul/19/2022 02:30,A.M.B.E,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
178157570,Oct/28/2022 00:53,MarioAndrawos,GNU C++17 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
160462998,Jun/13/2022 23:08,a7mad_taieb,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
17526909,Apr/26/2016 22:52,Mohammad_Kartoumeh,GNU C++,15 ms,2200 KB,61A,Ultra-Fast Mathematician,61,A
172496058,Sep/17/2022 22:54,Wiaam_SA,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
167985863,Aug/12/2022 17:51,masa_beydoun,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
124609539,Aug/01/2021 21:13,Ahmed-yaser,GNU C++17,31 ms,3700 KB,61A,Ultra-Fast Mathematician,61,A
149749261,Mar/15/2022 21:12,sanji333333,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
172519657,Sep/18/2022 08:25,Kareembo,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
172221770,Sep/15/2022 12:00,Abdulrhaim_Ma,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
179310414,Nov/04/2022 22:00,Bicso,GNU C++14,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
157299784,May/15/2022 14:35,dee..,GNU C++17,15 ms,1000 KB,61A,Ultra-Fast Mathematician,61,A
177994919,Oct/26/2022 16:13,codeiologist,GNU C++17 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
153059718,Apr/08/2022 18:56,_Salty,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
203204308,Apr/24/2023 03:38,_s_h_a_m__,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
148484963,Mar/05/2022 20:08,ZENGOO,GNU C++17,15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
182175448,Nov/22/2022 22:49,Mohammad_Alassali,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
12708981,Aug/26/2015 17:12,RedNextCentury,GNU C++11,30 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
127854392,Sep/04/2021 18:41,_SADIEM_,GNU C++17,31 ms,3700 KB,61A,Ultra-Fast Mathematician,61,A
153829128,Apr/16/2022 21:19,_SADIEM_,GNU C++20 (64),15 ms,0 KB,61A,Ultra-Fast Mathematician,61,A
166912863,Aug/04/2022 14:50,kinannotfound,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
169602171,Aug/25/2022 14:33,kinannotfound,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
174181516,Oct/01/2022 01:39,IT-24-,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
104522155,Jan/16/2021 18:34,RetiringNextCentury,GNU C++14,62 ms,0 KB,133A,HQ9+,133,A
107036982,Feb/10/2021 10:57,043_33798_Nuraiym-7,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
159272913,Jun/02/2022 19:31,OmranMk,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
158915512,May/31/2022 02:45,Mohammed--alhefawe,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
16555033,Mar/06/2016 19:35,Zaher,MS C++,62 ms,0 KB,133A,HQ9+,133,A
181665984,Nov/19/2022 23:50,Abd_HM,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
31837274,Oct/28/2017 15:36,Grapeee,GNU C++,62 ms,100 KB,133A,HQ9+,133,A
36244618,Mar/13/2018 13:25,samer_orfali,GNU C++,30 ms,2000 KB,133A,HQ9+,133,A
181142423,Nov/16/2022 01:16,0xessam,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
152720225,Apr/05/2022 07:07,7nooOoOoon,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
172969503,Sep/21/2022 18:34,8_8_2003_aliqasm,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
149241473,Mar/11/2022 14:06,AbdAR,GNU C++14,30 ms,0 KB,133A,HQ9+,133,A
164879677,Jul/19/2022 13:15,A.M.B.E,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
34687136,Jan/29/2018 21:25,SaeedSabbagh,GNU C++14,30 ms,1900 KB,133A,HQ9+,133,A
160210614,Jun/11/2022 19:00,HASSAN_GH,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
122932375,Jul/18/2021 15:52,Ahmed-yaser,GNU C++17,62 ms,3700 KB,133A,HQ9+,133,A
198411445,Mar/20/2023 22:39,mohammed_kurdi,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
198494875,Mar/21/2023 15:48,ghaith.clash88,GNU C++17 (64),30 ms,0 KB,133A,HQ9+,133,A
33085643,Dec/10/2017 23:31,abdalkader-s,GNU C++14,60 ms,1900 KB,133A,HQ9+,133,A
173777809,Sep/28/2022 08:45,obadaa.masri,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
195164859,Feb/27/2023 18:51,Abdulrhaim_Ma,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
196241348,Mar/06/2023 13:51,MuhannadW,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
109635394,Mar/10/2021 18:34,DARK-N,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
161642755,Jun/24/2022 16:32,Waellhasan,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
16648479,Mar/11/2016 15:36,RedNextCentury,GNU C++11,30 ms,0 KB,133A,HQ9+,133,A
206392170,May/19/2023 02:52,MarioAndrawos,GNU C++17 (64),30 ms,0 KB,133A,HQ9+,133,A
152802492,Apr/06/2022 02:09,MouayadL7,GNU C++14,30 ms,0 KB,133A,HQ9+,133,A
177703646,Oct/24/2022 02:31,codeiologist,GNU C++17 (64),30 ms,0 KB,133A,HQ9+,133,A
34872757,Feb/02/2018 21:17,Bsher,GNU C++14,30 ms,1900 KB,133A,HQ9+,133,A
67568537,Dec/24/2019 23:33,Diab,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
202468886,Apr/17/2023 13:08,abdalrhman.alkafry,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
148283561,Mar/04/2022 15:36,ZENGOO,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
56687163,Jul/08/2019 03:17,Raneem.Alhassan,GNU C++11,62 ms,0 KB,133A,HQ9+,133,A
180664347,Nov/12/2022 20:41,Kareembo,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
101153309,Dec/14/2020 11:43,3bdo_Farah,GNU C++14,62 ms,0 KB,133A,HQ9+,133,A
112418684,Apr/10/2021 01:40,Brre.Hemo,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
68009922,Dec/31/2019 18:11,Brre.Hemo,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
171706987,Sep/11/2022 14:59,Wiaam_SA,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
169067684,Aug/20/2022 13:33,masa_beydoun,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
180554933,Nov/12/2022 09:19,obada_katma,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
181529651,Nov/18/2022 21:42,Mohammed_Abdelkareem,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
192654815,Feb/07/2023 22:08,obadaa.masri,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
194460930,Feb/21/2023 16:41,Anti_tourist4000,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
168248607,Aug/14/2022 12:25,dee..,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
109098901,Mar/04/2021 19:52,amarashujaa,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
202305863,Apr/16/2023 01:48,_s_h_a_m__,GNU C++17,30 ms,0 KB,133A,HQ9+,133,A
48053174,Jan/07/2019 13:37,Yaman_Alwaza,GNU C++17,62 ms,300 KB,133A,HQ9+,133,A
171738607,Sep/11/2022 20:17,Nour-Aldeen,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
62927696,Oct/19/2019 14:48,sepsa.m,GNU C++17,92 ms,0 KB,133A,HQ9+,133,A
63284197,Oct/24/2019 12:44,sepsa.m,GNU C++17,62 ms,0 KB,133A,HQ9+,133,A
205366185,May/10/2023 22:40,The_soviet_cat,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
127862750,Sep/04/2021 20:39,_SADIEM_,GNU C++17,62 ms,3700 KB,133A,HQ9+,133,A
153830161,Apr/16/2022 21:38,_SADIEM_,GNU C++20 (64),30 ms,0 KB,133A,HQ9+,133,A
18874201,Jul/04/2016 03:17,Mohammad_Kartoumeh,GNU C++,30 ms,400 KB,133A,HQ9+,133,A
167113146,Aug/05/2022 17:08,kinannotfound,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
167129082,Aug/05/2022 19:10,kinannotfound,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
167129626,Aug/05/2022 19:14,kinannotfound,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
37263192,Apr/13/2018 05:09,Kavaliro,GNU C++11,15 ms,3200 KB,705A,Hulk,705,A
158040714,May/22/2022 18:20,obadaa.masri,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
158055837,May/22/2022 18:46,Nour-Aldeen,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
167458397,Aug/08/2022 03:04,IT-24-,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
103040585,Jan/02/2021 18:22,Amr_Kart,GNU C++11,31 ms,0 KB,705A,Hulk,705,A
160384711,Jun/13/2022 02:16,HASSAN_GH,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
159312178,Jun/03/2022 09:03,OmranMk,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
182422455,Nov/25/2022 07:55,099450735z,GNU C++17 (64),15 ms,0 KB,705A,Hulk,705,A
184450292,Dec/09/2022 14:28,ShathaS2003,GNU C++17,0 ms,0 KB,705A,Hulk,705,A
65736232,Nov/26/2019 10:56,ahmad_alghadban,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
145183003,Feb/05/2022 06:27,Zeina_Albarre,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
163994876,Jul/13/2022 10:00,Wiaam_SA,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
137122373,Nov/27/2021 14:33,_SADIEM_,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
157825544,May/20/2022 19:18,Hamza_Alattar.1,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
36749171,Mar/30/2018 17:08,SaeedSabbagh,GNU C++14,15 ms,3300 KB,705A,Hulk,705,A
114568722,Apr/29/2021 18:06,Alhomse,MS C++ 2017,15 ms,0 KB,705A,Hulk,705,A
174283718,Oct/01/2022 20:57,Anti_tourist4000,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
157825514,May/20/2022 19:18,Hamza_Alattar.1,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
149013475,Mar/09/2022 20:01,AbdAR,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
104620642,Jan/18/2021 01:02,RetiringNextCentury,GNU C++14,31 ms,0 KB,705A,Hulk,705,A
154209335,Apr/20/2022 18:05,a7mad_taieb,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
199724684,Mar/29/2023 18:31,mohammed_kurdi,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
136796913,Nov/25/2021 09:04,043_33798_Nuraiym-7,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
178516155,Oct/30/2022 14:28,Ansam092,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
167986862,Aug/12/2022 18:00,masa_beydoun,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
171551863,Sep/10/2022 02:17,Kareembo,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
122766137,Jul/17/2021 15:34,Ahmed-yaser,GNU C++17,30 ms,3700 KB,705A,Hulk,705,A
167792561,Aug/10/2022 21:46,Waellhasan,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
34930597,Feb/04/2018 23:15,abdalkader-s,GNU C++14,15 ms,1900 KB,705A,Hulk,705,A
68003046,Dec/31/2019 14:50,Brre.Hemo,GNU C++17,31 ms,0 KB,705A,Hulk,705,A
178250844,Oct/28/2022 19:21,0xessam,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
153237915,Apr/09/2022 23:12,ghina.alrefai,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
177200838,Oct/20/2022 19:09,Bicso,GNU C++14,15 ms,0 KB,705A,Hulk,705,A
181713671,Nov/20/2022 11:35,Abd_HM,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
150142813,Mar/19/2022 16:35,7nooOoOoon,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
159375020,Jun/03/2022 18:05,Mohammed--alhefawe,GNU C++17,0 ms,0 KB,705A,Hulk,705,A
181522020,Nov/18/2022 20:30,Mohammed_Abdelkareem,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
76970999,Apr/16/2020 15:41,AhmadShahal,GNU C++17,30 ms,0 KB,705A,Hulk,705,A
143803047,Jan/23/2022 19:06,Bassam1412,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
36398357,Mar/18/2018 23:06,Bsher,GNU C++14,15 ms,3300 KB,705A,Hulk,705,A
157295788,May/15/2022 14:01,dee..,GNU C++17,15 ms,1000 KB,705A,Hulk,705,A
184652067,Dec/11/2022 01:11,A.M.B.E,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
196671949,Mar/09/2023 17:26,_s_h_a_m__,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
64277294,Nov/05/2019 01:29,sepsa.m,GNU C++17,30 ms,0 KB,705A,Hulk,705,A
65877510,Nov/27/2019 20:34,Diab,GNU C++11,31 ms,0 KB,705A,Hulk,705,A
180509326,Nov/11/2022 21:35,obada_katma,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
196160816,Mar/05/2023 19:31,Abdulrhaim_Ma,GNU C++17,0 ms,0 KB,705A,Hulk,705,A
149800396,Mar/16/2022 13:02,sanji333333,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
173328028,Sep/24/2022 16:36,codeiologist,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
152885702,Apr/07/2022 01:29,MouayadL7,GNU C++14,15 ms,0 KB,705A,Hulk,705,A
205134425,May/08/2023 18:13,abdalrhman.alkafry,GNU C++20 (64),0 ms,0 KB,705A,Hulk,705,A
153118032,Apr/09/2022 09:24,_Salty,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
109706524,Mar/11/2021 15:48,DARK-N,GNU C++17,31 ms,200 KB,705A,Hulk,705,A
148497287,Mar/05/2022 23:17,ZENGOO,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
65827189,Nov/27/2019 16:00,MouazBudier,GNU C++17,31 ms,0 KB,705A,Hulk,705,A
137057655,Nov/26/2021 19:51,_SADIEM_,GNU C++17,15 ms,0 KB,705A,Hulk,705,A
182176222,Nov/22/2022 22:59,Mohammad_Alassali,GNU C++20 (64),15 ms,0 KB,705A,Hulk,705,A
48042711,Jan/07/2019 00:18,Yaman_Alwaza,GNU C++17,31 ms,200 KB,705A,Hulk,705,A
186120968,Dec/20/2022 18:35,MuhammadMak,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
167137863,Aug/05/2022 20:29,kinannotfound,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
167137663,Aug/05/2022 20:27,kinannotfound,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
37466940,Apr/19/2018 18:45,samer_orfali,GNU C++,30 ms,3400 KB,228A,Is your horseshoe on the other hoof?,228,A
166262912,Jul/30/2022 22:17,Anti_tourist4000,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
104548311,Jan/17/2021 04:50,Amr_Kart,GNU C++11,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
143806444,Jan/23/2022 19:55,Bassam1412,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
169590407,Aug/25/2022 12:10,IT-24-,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
143166500,Jan/18/2022 02:56,_OmarAbdo,GNU C++14,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
78579042,Apr/30/2020 18:02,3bdo_Farah,GNU C++14,62 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
144942708,Feb/02/2022 16:30,Zeina_Albarre,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
113812514,Apr/21/2021 23:05,RetiringNextCentury,GNU C++17,62 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
169504961,Aug/24/2022 13:41,M.Qattan,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
151438999,Mar/30/2022 20:20,AbdAR,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
87093556,Jul/17/2020 17:52,AhmadShahal,GNU C++17,92 ms,3600 KB,228A,Is your horseshoe on the other hoof?,228,A
181715226,Nov/20/2022 11:53,Abd_HM,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
178395796,Oct/29/2022 15:00,Mohammed_Abdelkareem,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
169337491,Aug/22/2022 16:23,sarah.m.akkad,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
173603781,Sep/26/2022 19:17,mlakdyab578,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
172497419,Sep/17/2022 23:15,Wiaam_SA,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
197416474,Mar/14/2023 20:53,Lanakhaled,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
159413913,Jun/03/2022 19:54,Mohammed--alhefawe,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
36715104,Mar/29/2018 12:58,SaeedSabbagh,GNU C++14,62 ms,3600 KB,228A,Is your horseshoe on the other hoof?,228,A
159413961,Jun/03/2022 19:55,Mohammed--alhefawe,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
124034418,Jul/28/2021 16:07,Ahmed-yaser,GNU C++17,62 ms,3700 KB,228A,Is your horseshoe on the other hoof?,228,A
159194989,Jun/01/2022 22:35,Waellhasan,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
167135631,Aug/05/2022 20:07,kinannotfound,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
148499038,Mar/05/2022 23:49,ZENGOO,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
76431194,Apr/13/2020 00:23,Qddo,GNU C++14,62 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
196170849,Mar/05/2023 21:03,MuhannadW,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
35181091,Feb/12/2018 17:40,Bsher,GNU C++14,30 ms,1900 KB,228A,Is your horseshoe on the other hoof?,228,A
202823361,Apr/20/2023 17:27,abdalrhman.alkafry,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
155833686,May/04/2022 13:17,OmranMk,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
178259715,Oct/28/2022 20:36,MarioAndrawos,GNU C++17 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
144894806,Feb/02/2022 06:36,Zeina_Albarre,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
152975655,Apr/08/2022 06:27,MouayadL7,GNU C++14,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
71451595,Feb/19/2020 19:54,Brre.Hemo,GNU C++17,60 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
180521399,Nov/11/2022 23:44,obada_katma,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
150454485,Mar/22/2022 15:55,7nooOoOoon,GNU C++17,30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
106409368,Feb/04/2021 01:11,Mohamed-Omran,GNU C++17,60 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
164369921,Jul/16/2022 00:24,7amzahsa,GNU C++20 (64),30 ms,0 KB,228A,Is your horseshoe on the other hoof?,228,A
