Student,Problem Name,A,B,C,D,J,E,L,K,G,H,B1,B2,G1,F,I,M,B3,D1,D2,Y,X,Z,R,N,L1,L2,C1,F1,E1,C2,100,F2,E2,Q,P,A1,A2,O,U,W,T,G3,G2,F3,1,S,101,H1,H2,123,problem_difficulty,solving_times,Tag_binarysearch,Tag_bitmasks,Tag_bruteforce,Tag_constructivealgorithms,Tag_datastructures,Tag_dp,Tag_expressionparsing,Tag_graphmatchings,Tag_greedy,Tag_hashing,Tag_implementation,Tag_math,Tag_numbertheory,Tag_shortestpaths,Tag_sortings,Tag_specialproblem,Tag_strings,Tag_twopointers,Problem Class A,Problem Class B,previous_solved_problems_count,y,الأساسيات,أنواع البيانات,المتغيرات,التعامل مع الأعداد,التعامل مع النصوص,العوامل,المصفوفات,الدوال,الحلقات,الشروط,tutorial_difficulty
Kareembo,Football,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,37,78.98237445959451,1,1,1,0,1,1,1,0,1,1,57.13058419243988
masa_beydoun,Football,63,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,69,73.45360824742279,1,1,1,0,1,1,1,0,1,1,57.13058419243988
kinannotfound,Football,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16,66.59793814433,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Abd_HM,Football,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,19,60.78919303234992,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Ahmed-yaser,Football,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,58,51.546391752577314,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Diab,Football,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12,56.38862855357715,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Waellhasan,Football,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,22,45.70446735395193,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Bsher,Football,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15,62.960235640648165,1,1,1,0,1,1,1,0,1,1,57.13058419243988
dee..,Football,113,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,139,58.762886597938234,1,1,1,0,1,1,1,0,1,1,57.13058419243988
_SADIEM_,Football,98,28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,140,27.982326951399255,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Mohammed_Abdelkareem,Football,138,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,155,96.07265586647054,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Wiaam_SA,Football,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,82.87073750991281,1,1,1,0,1,1,1,0,1,1,57.13058419243988
a7mad_taieb,Football,61,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75,56.940781587149424,1,1,1,0,1,1,1,0,1,1,57.13058419243988
SaeedSabbagh,Football,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11,58.762886597938234,1,1,1,0,1,1,1,0,1,1,57.13058419243988
_Salty,Football,104,46,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,169,57.96339154218394,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Alhomse,Football,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90,73.45360824742279,1,1,1,0,1,1,1,0,1,1,57.13058419243988
RedNextCentury,Football,164,138,60,40,4,11,2,3,6,2,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,441,50.16343977872768,1,1,1,0,1,1,1,0,1,1,57.13058419243988
MouayadL7,Football,58,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,62,47.155402825506,1,1,1,0,1,1,1,0,1,1,57.13058419243988
AhmadShahal,Football,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9,80.654942389327,1,1,1,0,1,1,1,0,1,1,57.13058419243988
3bdo_Farah,Football,150,71,30,8,0,6,0,2,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,278,36.726804123711396,1,1,1,0,1,1,1,0,1,1,57.13058419243988
_s_h_a_m__,Football,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,22,48.969072164948535,1,1,1,0,1,1,1,0,1,1,57.13058419243988
samer_orfali,Football,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,18,65.29209621993134,1,1,1,0,1,1,1,0,1,1,57.13058419243988
sepsa.m,Football,64,15,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,87,58.762886597938234,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Bassam1412,Football,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,29,55.96465390279829,1,1,1,0,1,1,1,0,1,1,57.13058419243988
MarioAndrawos,Football,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15,60.42991884185136,1,1,1,0,1,1,1,0,1,1,57.13058419243988
MuhannadW,Football,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,67.01030927835063,1,1,1,0,1,1,1,0,1,1,57.13058419243988
NawarAlTibi,Football,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9,87.97833304211082,1,1,1,0,1,1,1,0,1,1,57.13058419243988
obadaa.masri,Football,95,22,9,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,131,57.872539831302724,1,1,1,0,1,1,1,0,1,1,57.13058419243988
obada_katma,Football,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15,67.33247422680422,1,1,1,0,1,1,1,0,1,1,57.13058419243988
043_33798_Nuraiym-7,Football,141,44,10,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,200,52.23367697594503,1,1,1,0,1,1,1,0,1,1,57.13058419243988
7nooOoOoon,Football,31,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,35,78.82826250942936,1,1,1,0,1,1,1,0,1,1,57.13058419243988
ghina.alrefai,Football,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,20,72.24945073516994,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Mohammad_Alassali,Football,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15,26.116838487972515,1,1,1,0,1,1,1,0,1,1,57.13058419243988
IT-24-,Football,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,48,68.9194348988164,1,1,1,0,1,1,1,0,1,1,57.13058419243988
7amzahsa,Football,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,55,51.54639175257743,1,1,1,0,1,1,1,0,1,1,57.13058419243988
ShathaS2003,Football,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12,68.25991877538286,1,1,1,0,1,1,1,0,1,1,57.13058419243988
anas_allaham,Football,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,40,43.092783505154706,1,1,1,0,1,1,1,0,1,1,57.13058419243988
ZENGOO,Football,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,44,64.35935198821802,1,1,1,0,1,1,1,0,1,1,57.13058419243988
abdalrhman.alkafry,Football,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,36,74.89387507580366,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Hamza_Alattar.1,Football,69,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,81,53.86597938144339,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Zeina_Albarre,Football,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,51,29.807261317794627,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Abdulrhaim_Ma,Football,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16,97.93814432989707,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Nour-Aldeen,Football,92,41,22,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,164,42.43986254295543,1,1,1,0,1,1,1,0,1,1,57.13058419243988
ghaith.clash88,Football,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9,79.28325969563097,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Alaa-Kaadan,Football,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,21,57.13058419243988,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Mohamed-Omran,Football,115,47,13,5,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,187,41.973490427098774,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Raneem.Alhassan,Football,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,125846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,14,57.61067313523361,1,1,1,0,1,1,1,0,1,1,57.13058419243988
Mohammed--alhefawe,WrongSubtraction,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,62.324273664479946,1,1,1,0,0,1,0,0,1,1,28.433654805453955
OmranMk,WrongSubtraction,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,69,53.42080599812563,1,1,1,0,0,1,0,0,1,1,28.433654805453955
RetiringNextCentury,WrongSubtraction,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,65.29209621993145,1,1,1,0,0,1,0,0,1,1,28.433654805453955
HASSAN_GH,WrongSubtraction,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,63.87270282384585,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Brre.Hemo,WrongSubtraction,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,73.45360824742279,1,1,1,0,0,1,0,0,1,1,28.433654805453955
codeiologist,WrongSubtraction,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,79.28325969563097,1,1,1,0,0,1,0,0,1,1,28.433654805453955
DARK-N,WrongSubtraction,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,76,54.410080183276136,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Kareembo,WrongSubtraction,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,51.30093274423182,1,1,1,0,0,1,0,0,1,1,28.433654805453955
masa_beydoun,WrongSubtraction,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,58.762886597938234,1,1,1,0,0,1,0,0,1,1,28.433654805453955
kinannotfound,WrongSubtraction,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,81.61512027491415,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Abd_HM,WrongSubtraction,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,56.388628553577036,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Ahmed-yaser,WrongSubtraction,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,57.13058419243988,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Diab,WrongSubtraction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,65.29209621993134,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Waellhasan,WrongSubtraction,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,66.59793814433,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Bsher,WrongSubtraction,178,39,16,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,239,54.410080183276136,1,1,1,0,0,1,0,0,1,1,28.433654805453955
dee..,WrongSubtraction,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,73.45360824742279,1,1,1,0,0,1,0,0,1,1,28.433654805453955
_SADIEM_,WrongSubtraction,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,48.969072164948535,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Mohammed_Abdelkareem,WrongSubtraction,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,52.233676975945144,1,1,1,0,0,1,0,0,1,1,28.433654805453955
Wiaam_SA,WrongSubtraction,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,58.762886597938234,1,1,1,0,0,1,0,0,1,1,28.433654805453955
a7mad_taieb,WrongSubtraction,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,37.66851704996041,1,1,1,0,0,1,0,0,1,1,28.433654805453955
SaeedSabbagh,WrongSubtraction,163,44,20,3,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,235,63.87270282384585,1,1,1,0,0,1,0,0,1,1,28.433654805453955
_Salty,WrongSubtraction,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,48.969072164948535,1,1,1,0,0,1,0,0,1,1,28.433654805453955
