#,When,Who,Problem Name,Lang,Number,Class,Number_Class
160991024,2022-06-17 21:59:00,7nooOoOoon,Promo,GNU C++17,1697,B,1697B
161295793,2022-06-20 13:31:00,7nooOoOoon,FoodforAnimals,GNU C++17,1675,A,1675A
164342047,2022-07-15 19:22:00,7nooOoOoon,MarkthePhotographer,GNU C++17,1705,A,1705A
164349202,2022-07-15 20:08:00,7nooOoOoon,MarktheDustSweeper,GNU C++17,1705,B,1705B
164402184,2022-07-16 09:05:00,7nooOoOoon,GrassField,GNU C++17,1701,A,1701A
164403962,2022-07-16 09:22:00,7nooOoOoon,Permutation,GNU C++17,1701,B,1701B
164545130,2022-07-16 23:04:00,7nooOoOoon,YESorYES?,GNU C++17,1703,A,1703A
164545860,2022-07-16 23:16:00,7nooOoOoon,ICPCBalloons,GNU C++17,1703,B,1703B
165269913,2022-07-22 09:02:00,7nooOoOoon,ThreeDoors,GNU C++17,1709,A,1709A
165325777,2022-07-22 17:33:00,7nooOoOoon,AlsoTryMinecraft,GNU C++17,1709,B,1709B
166599830,2022-08-01 19:51:00,7nooOoOoon,EveryoneLovestoSleep,GNU C++17,1714,A,1714A
166781344,2022-08-03 11:26:00,7nooOoOoon,MinimumVariedNumber,GNU C++17,1714,C,1714C
167078453,2022-08-05 11:40:00,7nooOoOoon,23Moves,GNU C++17,1716,A,1716A
167739908,2022-08-10 14:03:00,7nooOoOoon,AntonandDanik,GNU C++17,734,A,734A
167744270,2022-08-10 14:45:00,7nooOoOoon,PetyaandStrings,GNU C++17,112,A,112A
167955386,2022-08-12 12:29:00,7nooOoOoon,BoyorGirl,GNU C++17,236,A,236A
167962068,2022-08-12 13:57:00,7nooOoOoon,Pipeline,GNU C++17,287,B,287B
168000606,2022-08-12 20:07:00,7nooOoOoon,VanyaandLanterns,GNU C++17,492,B,492B
168410485,2022-08-15 18:31:00,7nooOoOoon,VanyaandCubes,GNU C++17,492,A,492A
168413308,2022-08-15 18:57:00,7nooOoOoon,PermutationChain,GNU C++17,1716,B,1716B
169890984,2022-08-27 19:36:00,7nooOoOoon,TravelingSalesmanProblem,GNU C++17,1713,A,1713A
170195067,2022-08-30 18:02:00,7nooOoOoon,SpellCheck,GNU C++17,1722,A,1722A
170209177,2022-08-30 18:10:00,7nooOoOoon,Colourblindness,GNU C++17,1722,B,1722B
173179214,2022-09-23 15:26:00,7nooOoOoon,TwoElevators,GNU C++17,1729,A,1729A
173185928,2022-09-23 15:37:00,7nooOoOoon,ColoredBalls:Revisited,GNU C++17,1728,A,1728A
174612827,2022-10-04 14:01:00,7nooOoOoon,AndIt'sNonZero,GNU C++17,1615,B,1615B
174619767,2022-10-04 15:11:00,7nooOoOoon,PaprikaandPermutation,GNU C++17,1617,C,1617C
174714386,2022-10-05 11:26:00,7nooOoOoon,SelectThreeSticks,GNU C++17,1734,A,1734A
174725108,2022-10-05 13:10:00,7nooOoOoon,"Bright,Nice,Brilliant",GNU C++17,1734,B,1734B
174864123,2022-10-06 17:04:00,7nooOoOoon,ImmobileKnight,GNU C++17,1739,A,1739A
175509667,2022-10-11 09:56:00,7nooOoOoon,GloryAddicts,GNU C++17,1738,A,1738A
176195685,2022-10-14 21:03:00,7nooOoOoon,Sum,GNU C++17,1742,A,1742A
176197196,2022-10-14 21:15:00,7nooOoOoon,Increasing,GNU C++17,1742,B,1742B
176198761,2022-10-14 21:28:00,7nooOoOoon,Stripes,GNU C++17,1742,C,1742C
176664117,2022-10-17 12:57:00,7nooOoOoon,Scuza,GNU C++17,1742,E,1742E
176782439,2022-10-17 19:55:00,7nooOoOoon,Password,GNU C++17,1743,A,1743A
176784039,2022-10-17 20:04:00,7nooOoOoon,PermutationValue,GNU C++17,1743,B,1743B
177151315,2022-10-20 17:44:00,7nooOoOoon,Maxmina,GNU C++17,1746,A,1746A
178243151,2022-10-28 18:22:00,7nooOoOoon,TechnicalSupport,GNU C++17,1754,A,1754A
178486044,2022-10-30 11:14:00,7nooOoOoon,KevinandPermutation,GNU C++17,1754,B,1754B
178522141,2022-10-30 15:28:00,7nooOoOoon,Game23,GNU C++17,1141,A,1141A
178574975,2022-10-30 16:39:00,7nooOoOoon,SorttheArray,GNU C++17,451,B,451B
178656268,2022-10-31 11:12:00,7nooOoOoon,JohnyLikesNumbers,GNU C++17,678,A,678A
178658973,2022-10-31 11:40:00,7nooOoOoon,EvenOdds,GNU C++17,318,A,318A
178665614,2022-10-31 12:52:00,7nooOoOoon,CommonDivisors,GNU C++17,1203,C,1203C
178675019,2022-10-31 14:31:00,7nooOoOoon,kthdivisor,GNU C++17,762,A,762A
179142609,2022-11-04 08:28:00,7nooOoOoon,Fence,GNU C++17,363,B,363B
179560240,2022-11-06 17:38:00,7nooOoOoon,TwoGroups,GNU C++17,1747,A,1747A
179610207,2022-11-06 18:38:00,7nooOoOoon,BANBAN,GNU C++17,1747,B,1747B
179946771,2022-11-07 12:10:00,7nooOoOoon,EatingQueries,GNU C++17,1676,E,1676E
180076459,2022-11-08 14:42:00,7nooOoOoon,Hamburgers,GNU C++17,371,C,371C
181660023,2022-11-19 22:10:00,7nooOoOoon,Candies,GNU C++17,991,C,991C
183474349,2022-12-01 15:17:00,7nooOoOoon,KefaandFirstSteps,GNU C++17,580,A,580A
147511100,2022-02-23 22:48:00,ghina.alrefai,Watermelon,GNU C++17,4,A,4A
147802501,2022-02-26 22:03:00,ghina.alrefai,WayTooLongWords,GNU C++17,71,A,71A
148047115,2022-03-01 19:13:00,ghina.alrefai,Team,GNU C++17,231,A,231A
148387994,2022-03-04 21:39:00,ghina.alrefai,Dominopiling,GNU C++17,50,A,50A
148392938,2022-03-04 22:30:00,ghina.alrefai,NextRound,GNU C++17,158,A,158A
148395096,2022-03-04 22:57:00,ghina.alrefai,StonesontheTable,GNU C++17,266,A,266A
148396787,2022-03-04 23:23:00,ghina.alrefai,YoungPhysicist,GNU C++17,69,A,69A
148398062,2022-03-04 23:45:00,ghina.alrefai,BoyorGirl,GNU C++17,236,A,236A
148493192,2022-03-05 22:02:00,ghina.alrefai,BearandBigBrother,GNU C++17,791,A,791A
148781813,2022-03-08 13:03:00,ghina.alrefai,Twins,GNU C++17,160,A,160A
149032127,2022-03-10 01:11:00,ghina.alrefai,SoldierandBananas,GNU C++17,546,A,546A
149192807,2022-03-11 00:07:00,ghina.alrefai,UltraFastMathematician,GNU C++17,61,A,61A
149194979,2022-03-11 01:07:00,ghina.alrefai,CandiesandTwoSisters,GNU C++17,1335,A,1335A
149236889,2022-03-11 13:18:00,ghina.alrefai,Tram,GNU C++17,116,A,116A
149237748,2022-03-11 13:29:00,ghina.alrefai,AgainTwentyFive!,GNU C++17,630,A,630A
149344040,2022-03-11 21:11:00,ghina.alrefai,HittheLottery,GNU C++17,996,A,996A
149344879,2022-03-11 21:18:00,ghina.alrefai,Elephant,GNU C++17,617,A,617A
149352571,2022-03-11 22:40:00,ghina.alrefai,StringTask,GNU C++17,118,A,118A
149460476,2022-03-12 22:26:00,ghina.alrefai,Magnets,GNU C++17,344,A,344A
149566363,2022-03-14 01:47:00,ghina.alrefai,Bit++,GNU C++17,282,A,282A
149703437,2022-03-15 14:10:00,ghina.alrefai,Football,GNU C++17,96,A,96A
150016069,2022-03-18 14:43:00,ghina.alrefai,LuckyDivision,GNU C++17,122,A,122A
150032467,2022-03-18 17:12:00,ghina.alrefai,CaseoftheZerosandOnes,GNU C++17,556,A,556A
151352095,2022-03-29 19:53:00,ghina.alrefai,InSearchofanEasyProblem,GNU C++17,1030,A,1030A
151363775,2022-03-29 22:50:00,ghina.alrefai,Expression,GNU C++17,479,A,479A
151548152,2022-03-31 18:17:00,ghina.alrefai,VasyaandCoins,GNU C++17,1660,A,1660A
152605175,2022-04-03 20:34:00,ghina.alrefai,Tprimes,GNU C++17,230,B,230B
152999968,2022-04-08 13:07:00,ghina.alrefai,VanyaandFence,GNU C++17,677,A,677A
153000928,2022-04-08 13:20:00,ghina.alrefai,CalculatingFunction,GNU C++17,486,A,486A
153002316,2022-04-08 13:41:00,ghina.alrefai,TheatreSquare,GNU C++17,1,A,1A
153237915,2022-04-09 23:12:00,ghina.alrefai,Hulk,GNU C++17,705,A,705A
153240367,2022-04-09 23:52:00,ghina.alrefai,WordCapitalization,GNU C++17,281,A,281A
153326336,2022-04-10 22:05:00,ghina.alrefai,YetAnotherTwoIntegersProblem,GNU C++17,1409,A,1409A
153326872,2022-04-10 22:14:00,ghina.alrefai,VasyatheHipster,GNU C++17,581,A,581A
154361944,2022-04-21 18:21:00,ghina.alrefai,Division?,GNU C++17,1669,A,1669A
156649806,2022-05-10 17:57:00,ghina.alrefai,Lucky?,GNU C++17,1676,A,1676A
156677111,2022-05-10 18:20:00,ghina.alrefai,EqualCandies,GNU C++17,1676,B,1676B
158241038,2022-05-23 22:28:00,ghina.alrefai,HelpfulMaths,GNU C++17,339,A,339A
158242042,2022-05-23 22:45:00,ghina.alrefai,GeorgeandAccommodation,GNU C++17,467,A,467A
158442548,2022-05-25 21:20:00,ghina.alrefai,EverythingEverywhereAllButOne,GNU C++17,1686,A,1686A
158461192,2022-05-25 22:20:00,ghina.alrefai,OddSubarrays,GNU C++17,1686,B,1686B
159843961,2022-06-07 19:28:00,ghina.alrefai,PrintaPedestal(Codeforceslogo?),GNU C++17,1690,A,1690A
160007206,2022-06-09 13:22:00,ghina.alrefai,LifeWithoutZeros,GNU C++20 (64),75,A,75A
160030927,2022-06-09 18:23:00,ghina.alrefai,PlayingCubes,GNU C++20 (64),257,B,257B
160053753,2022-06-09 23:58:00,ghina.alrefai,Equalize,GNU C++20 (64),1037,C,1037C
160055542,2022-06-10 00:51:00,ghina.alrefai,I'mboredwithlife,GNU C++20 (64),822,A,822A
160064710,2022-06-10 13:09:00,ghina.alrefai,Minimizetheerror,GNU C++20 (64),960,B,960B
160066339,2022-06-10 13:35:00,ghina.alrefai,Game23,GNU C++20 (64),1141,A,1141A
160556806,2022-06-14 17:53:00,ghina.alrefai,Marathon,GNU C++20 (64),1692,A,1692A
160646383,2022-06-14 19:44:00,ghina.alrefai,Where'stheBishop?,GNU C++20 (64),1692,C,1692C
162924888,2022-07-05 20:58:00,ghina.alrefai,TheThirdThreeNumberProblem,GNU C++20 (64),1699,A,1699A
163645145,2022-07-11 11:22:00,ghina.alrefai,RoundDownthePrice,GNU C++20 (64),1702,A,1702A
163662323,2022-07-11 14:26:00,ghina.alrefai,PolycarpWritesaStringfromMemory,GNU C++20 (64),1702,B,1702B
164642938,2022-07-17 20:45:00,ghina.alrefai,DifferenceOperations,GNU C++20 (64),1708,A,1708A
166470873,2022-08-01 14:13:00,ghina.alrefai,PerfectPermutation,GNU C++20 (64),1711,A,1711A
166720035,2022-08-02 19:44:00,ghina.alrefai,EveryoneLovestoSleep,GNU C++20 (64),1714,A,1714A
166724371,2022-08-02 20:24:00,ghina.alrefai,RemovePrefix,GNU C++20 (64),1714,B,1714B
169078323,2022-08-20 15:16:00,ghina.alrefai,SagheerandNubianMarket,GNU C++20 (64),812,C,812C
169239675,2022-08-21 16:10:00,ghina.alrefai,NewYearandHurry,GNU C++20 (64),750,A,750A
170637214,2022-09-02 19:10:00,ghina.alrefai,MadokaandStrangeThoughts,GNU C++20 (64),1717,A,1717A
170728175,2022-09-03 13:49:00,ghina.alrefai,Dragons,GNU C++20 (64),230,A,230A
170768912,2022-09-03 20:43:00,ghina.alrefai,RegistrationSystem,GNU C++20 (64),4,C,4C
170815384,2022-09-04 11:16:00,ghina.alrefai,Lecture,GNU C++20 (64),499,B,499B
170819511,2022-09-04 12:03:00,ghina.alrefai,AntonandDanik,GNU C++20 (64),734,A,734A
170822617,2022-09-04 12:35:00,ghina.alrefai,PetyaandStrings,GNU C++20 (64),112,A,112A
170837312,2022-09-04 15:15:00,ghina.alrefai,BeautifulMatrix,GNU C++20 (64),263,A,263A
170839603,2022-09-04 15:39:00,ghina.alrefai,ColorfulStones(SimplifiedEdition),GNU C++20 (64),265,A,265A
170939414,2022-09-05 14:37:00,ghina.alrefai,Games,GNU C++20 (64),268,A,268A
170995188,2022-09-05 23:43:00,ghina.alrefai,SerejaandDima,GNU C++20 (64),381,A,381A
171025180,2022-09-06 10:45:00,ghina.alrefai,GravityFlip,GNU C++20 (64),405,A,405A
171026905,2022-09-06 11:07:00,ghina.alrefai,PoliceRecruits,GNU C++20 (64),427,A,427A
171027780,2022-09-06 11:18:00,ghina.alrefai,BlackSquare,GNU C++20 (64),431,A,431A
171030924,2022-09-06 11:56:00,ghina.alrefai,Word,GNU C++20 (64),59,A,59A
171384116,2022-09-08 18:13:00,ghina.alrefai,ShaassandOskols,GNU C++20 (64),294,A,294A
171649758,2022-09-10 22:04:00,ghina.alrefai,TeamOlympiad,GNU C++20 (64),490,A,490A
171652501,2022-09-10 22:43:00,ghina.alrefai,NewPassword,GNU C++20 (64),770,A,770A
171698492,2022-09-11 13:26:00,ghina.alrefai,BuyaShovel,GNU C++20 (64),732,A,732A
171708026,2022-09-11 15:09:00,ghina.alrefai,DieRoll,GNU C++20 (64),9,A,9A
171712055,2022-09-11 15:52:00,ghina.alrefai,Juicer,GNU C++20 (64),709,A,709A
172019940,2022-09-13 13:30:00,ghina.alrefai,AntonandLetters,GNU C++20 (64),443,A,443A
172022123,2022-09-13 13:51:00,ghina.alrefai,FreeIceCream,GNU C++20 (64),686,A,686A
172028311,2022-09-13 14:42:00,ghina.alrefai,CarrotCakes,GNU C++20 (64),799,A,799A
172170992,2022-09-14 20:24:00,ghina.alrefai,Presents,GNU C++20 (64),136,A,136A
172181115,2022-09-14 22:37:00,ghina.alrefai,LinelandMail,GNU C++20 (64),567,A,567A
172231260,2022-09-15 13:51:00,ghina.alrefai,MahmoudandLongestUncommonSubsequence,GNU C++20 (64),766,A,766A
172339599,2022-09-16 14:16:00,ghina.alrefai,Snacktower,GNU C++20 (64),767,A,767A
172442471,2022-09-17 13:21:00,ghina.alrefai,Pangram,GNU C++20 (64),520,A,520A
172589051,2022-09-18 20:34:00,ghina.alrefai,OathoftheNight'sWatch,GNU C++20 (64),768,A,768A
172819760,2022-09-20 14:23:00,ghina.alrefai,EvenOdds,GNU C++20 (64),318,A,318A
172823136,2022-09-20 14:51:00,ghina.alrefai,IWannaBetheGuy,GNU C++20 (64),469,A,469A
172829318,2022-09-20 15:41:00,ghina.alrefai,Isitrated?,GNU C++20 (64),807,A,807A
172839980,2022-09-20 17:01:00,ghina.alrefai,OlesyaandRodion,GNU C++20 (64),584,A,584A
173045308,2022-09-22 13:25:00,ghina.alrefai,Football,GNU C++20 (64),43,A,43A
173050123,2022-09-22 14:12:00,ghina.alrefai,Brain'sPhotos,GNU C++20 (64),707,A,707A
173057685,2022-09-22 15:21:00,ghina.alrefai,Dubstep,GNU C++20 (64),208,A,208A
173068367,2022-09-22 16:51:00,ghina.alrefai,ValeraandX,GNU C++20 (64),404,A,404A
173074582,2022-09-22 17:41:00,ghina.alrefai,Arpa’shardexamandMehrdad’snaivecheat,GNU C++20 (64),742,A,742A
173075666,2022-09-22 17:49:00,ghina.alrefai,AntonandPolyhedrons,GNU C++20 (64),785,A,785A
173114853,2022-09-23 00:24:00,ghina.alrefai,Panoramix'sPrediction,GNU C++20 (64),80,A,80A
173116978,2022-09-23 01:17:00,ghina.alrefai,Counterexample,GNU C++20 (64),483,A,483A
173699103,2022-09-27 15:02:00,ghina.alrefai,FancyFence,GNU C++20 (64),270,A,270A
174064287,2022-09-30 12:52:00,ghina.alrefai,SpellCheck,GNU C++20 (64),1722,A,1722A
174067055,2022-09-30 13:26:00,ghina.alrefai,Colourblindness,GNU C++20 (64),1722,B,1722B
174697066,2022-10-05 08:47:00,ghina.alrefai,GoodNumber,GNU C++20 (64),365,A,365A
175545403,2022-10-11 15:07:00,ghina.alrefai,Pipeline,GNU C++20 (64),287,B,287B
175626328,2022-10-11 18:41:00,ghina.alrefai,CompareTShirtSizes,GNU C++20 (64),1741,A,1741A
176437056,2022-10-16 09:33:00,ghina.alrefai,SpecialPermutation,GNU C++20 (64),1454,A,1454A
176447082,2022-10-16 10:36:00,ghina.alrefai,RedBlueShuffle,GNU C++20 (64),1459,A,1459A
177595839,2022-10-23 12:28:00,ghina.alrefai,TechnicalSupport,GNU C++20 (64),1754,A,1754A
178376966,2022-10-29 13:57:00,ghina.alrefai,JumboExtraCheese2,GNU C++20 (64),1740,B,1740B
178435209,2022-10-29 20:20:00,ghina.alrefai,TwoArrays,GNU C++20 (64),1584,C,1584C
178615223,2022-10-30 21:40:00,ghina.alrefai,FactoriseN+M,GNU C++20 (64),1740,A,1740A
178648825,2022-10-31 09:39:00,ghina.alrefai,GCDSum,GNU C++20 (64),1498,A,1498A
178661027,2022-10-31 12:01:00,ghina.alrefai,FoxandNumberGame,GNU C++20 (64),389,A,389A
179231380,2022-11-04 18:03:00,ghina.alrefai,TwoGroups,GNU C++20 (64),1747,A,1747A
179265739,2022-11-04 18:54:00,ghina.alrefai,BANBAN,GNU C++20 (64),1747,B,1747B
179497451,2022-11-06 09:10:00,ghina.alrefai,ModularExponentiation,GNU C++20 (64),913,A,913A
180094536,2022-11-08 17:03:00,ghina.alrefai,Queriesaboutlessorequalelements,GNU C++20 (64),600,B,600B
180155608,2022-11-09 07:53:00,ghina.alrefai,EatingQueries,GNU C++20 (64),1676,E,1676E
180467556,2022-11-11 16:05:00,ghina.alrefai,TeamComposition:ProgrammersandMathematicians,GNU C++20 (64),1611,B,1611B
182498598,2022-11-25 19:00:00,ghina.alrefai,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
185013377,2022-12-13 00:36:00,ghina.alrefai,Rumor,GNU C++17,893,C,893C
185420722,2022-12-16 09:31:00,ghina.alrefai,MediumNumber,GNU C++17,1760,A,1760A
185421945,2022-12-16 09:45:00,ghina.alrefai,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
185423625,2022-12-16 10:05:00,ghina.alrefai,Advantage,GNU C++17,1760,C,1760C
185852678,2022-12-18 18:51:00,ghina.alrefai,MatrixRotation,GNU C++17,1772,B,1772B
185853916,2022-12-18 18:54:00,ghina.alrefai,A+B?,GNU C++17,1772,A,1772A
189614188,2023-01-18 10:48:00,ghina.alrefai,IQTest,GNU C++20 (64),328,A,328A
189614302,2023-01-18 10:50:00,ghina.alrefai,TrickySum,GNU C++20 (64),598,A,598A
189811419,2023-01-20 09:47:00,ghina.alrefai,Quasipalindrome,GNU C++20 (64),863,A,863A
189885346,2023-01-20 23:54:00,ghina.alrefai,Fence,GNU C++20 (64),363,B,363B
190029918,2023-01-21 20:40:00,ghina.alrefai,TheEternalImmortality,GNU C++20 (64),869,B,869B
190137869,2023-01-22 23:46:00,ghina.alrefai,DinnerwithEmma,GNU C++20 (64),616,B,616B
190409292,2023-01-24 20:26:00,ghina.alrefai,BeautifulDivisors,GNU C++20 (64),893,B,893B
190430394,2023-01-25 00:29:00,ghina.alrefai,kFactorization,GNU C++20 (64),797,A,797A
190695109,2023-01-26 21:55:00,ghina.alrefai,EhAbAnDgCd,GNU C++20 (64),1325,A,1325A
190792755,2023-01-27 17:50:00,ghina.alrefai,PolycarpandtheDayofPi,GNU C++20 (64),1790,A,1790A
191215025,2023-01-30 10:04:00,ghina.alrefai,TaisiaandDice,GNU C++20 (64),1790,B,1790B
191352157,2023-01-31 11:51:00,ghina.alrefai,Premutation,GNU C++20 (64),1790,C,1790C
191477395,2023-02-01 08:20:00,ghina.alrefai,ProperNutrition,GNU C++20 (64),898,B,898B
191769071,2023-02-03 01:15:00,ghina.alrefai,YESorYES?,GNU C++20 (64),1703,A,1703A
191769480,2023-02-03 01:24:00,ghina.alrefai,ICPCBalloons,GNU C++20 (64),1703,B,1703B
191811789,2023-02-03 12:39:00,ghina.alrefai,Cypher,GNU C++20 (64),1703,C,1703C
191937692,2023-02-03 18:21:00,ghina.alrefai,CodeforcesChecking,GNU C++20 (64),1791,A,1791A
191941126,2023-02-03 18:24:00,ghina.alrefai,FollowingDirections,GNU C++20 (64),1791,B,1791B
191966935,2023-02-03 18:47:00,ghina.alrefai,PrependandAppend,GNU C++20 (64),1791,C,1791C
192648416,2023-02-07 21:19:00,ghina.alrefai,Sum,GNU C++20 (64),1742,A,1742A
192713631,2023-02-08 12:32:00,ghina.alrefai,Stripes,GNU C++17,1742,C,1742C
192713683,2023-02-08 12:32:00,ghina.alrefai,Sum,GNU C++17,1742,A,1742A
192714878,2023-02-08 12:43:00,ghina.alrefai,Increasing,GNU C++17,1742,B,1742B
193061022,2023-02-10 15:55:00,ghina.alrefai,Tprimes,GNU C++17,230,B,230B
193183621,2023-02-11 14:52:00,ghina.alrefai,KarenandCoffee,GNU C++17,816,B,816B
193435165,2023-02-13 11:58:00,ghina.alrefai,Coprime,GNU C++17,1742,D,1742D
194092349,2023-02-18 12:10:00,ghina.alrefai,PerfectNumber,GNU C++17,919,B,919B
194109212,2023-02-18 14:51:00,ghina.alrefai,TwoTowers,GNU C++17,1795,A,1795A
194265278,2023-02-19 20:22:00,ghina.alrefai,ProductofThreeNumbers,GNU C++17,1294,C,1294C
194994273,2023-02-25 23:49:00,ghina.alrefai,ServalandMocha'sArray,GNU C++17,1789,A,1789A
195071556,2023-02-26 23:57:00,ghina.alrefai,ServalandInversionMagic,GNU C++17,1789,B,1789B
195563988,2023-03-02 15:05:00,ghina.alrefai,Taxi,GNU C++17,158,B,158B
195568994,2023-03-02 15:47:00,ghina.alrefai,Taxi,GNU C++17,158,B,158B
195782143,2023-03-03 12:02:00,ghina.alrefai,Interestingdrink,GNU C++17,706,B,706B
195800644,2023-03-03 14:51:00,ghina.alrefai,Laptops,GNU C++17,456,A,456A
195823501,2023-03-03 17:22:00,ghina.alrefai,SerejaandSuffixes,GNU C++17,368,B,368B
195884494,2023-03-04 00:14:00,ghina.alrefai,AandBandCompilationErrors,GNU C++17,519,B,519B
195888037,2023-03-04 01:08:00,ghina.alrefai,IlyaandQueries,GNU C++17,313,B,313B
195979601,2023-03-04 17:18:00,ghina.alrefai,SumofOddIntegers,GNU C++17,1327,A,1327A
196110735,2023-03-05 12:04:00,ghina.alrefai,TwoTeamsComposing,GNU C++17,1335,C,1335C
196138799,2023-03-05 16:13:00,ghina.alrefai,DoubleCola,GNU C++17,82,A,82A
196237561,2023-03-06 13:15:00,ghina.alrefai,SumofCubes,GNU C++17,1490,C,1490C
196535389,2023-03-08 20:27:00,ghina.alrefai,YetAnotherPalindromeProblem,GNU C++17,1324,B,1324B
196544347,2023-03-08 21:47:00,ghina.alrefai,LongJumps,GNU C++17,1472,C,1472C
196641804,2023-03-09 14:43:00,ghina.alrefai,Likes,GNU C++17,1802,A,1802A
196721577,2023-03-10 01:37:00,ghina.alrefai,AlmostPrime,GNU C++17,26,A,26A
196723395,2023-03-10 02:20:00,ghina.alrefai,Sherlockandhisgirlfriend,GNU C++17,776,B,776B
196725237,2023-03-10 03:14:00,ghina.alrefai,Noldbachproblem,GNU C++17,17,A,17A
196861814,2023-03-11 00:10:00,ghina.alrefai,MiddleClass,GNU C++17,1334,B,1334B
196903463,2023-03-11 11:15:00,ghina.alrefai,NotDividing,GNU C++17,1794,B,1794B
196908139,2023-03-11 11:55:00,ghina.alrefai,InitialBet,GNU C++17,478,A,478A
196976183,2023-03-11 21:38:00,ghina.alrefai,SequentialNim,GNU C++17,1382,B,1382B
197294020,2023-03-13 23:09:00,ghina.alrefai,LuckyNumbers,GNU C++17,630,C,630C
197297086,2023-03-13 23:47:00,ghina.alrefai,"AND0,SumBig",GNU C++17,1514,B,1514B
197487122,2023-03-15 12:44:00,ghina.alrefai,RandomSort,GNU C++17,101808,F,101808F
197502291,2023-03-15 14:48:00,ghina.alrefai,TheWorldisaTheatre,GNU C++17,131,C,131C
197660071,2023-03-16 18:29:00,ghina.alrefai,BeautifulNumbers,GNU C++17,300,C,300C
197743566,2023-03-17 12:43:00,ghina.alrefai,CyclicPermutations,GNU C++17,1391,C,1391C
197768447,2023-03-17 16:12:00,ghina.alrefai,CounttheArrays,GNU C++17,1312,D,1312D
197935851,2023-03-18 15:52:00,ghina.alrefai,WalkingMaster,GNU C++17,1806,A,1806A
198268825,2023-03-19 21:31:00,ghina.alrefai,PlusorMinus,GNU C++17,1807,A,1807A
198269898,2023-03-19 21:40:00,ghina.alrefai,GrabtheCandies,GNU C++17,1807,B,1807B
198278613,2023-03-19 23:01:00,ghina.alrefai,OddQueries,GNU C++17,1807,D,1807D
198358580,2023-03-20 16:08:00,ghina.alrefai,FindandReplace,GNU C++17,1807,C,1807C
198555622,2023-03-22 00:01:00,ghina.alrefai,TwoButtons,GNU C++17,520,B,520B
198593203,2023-03-22 10:55:00,ghina.alrefai,TwoButtons,GNU C++17,520,B,520B
199151024,2023-03-25 23:45:00,ghina.alrefai,Dijkstra?,GNU C++17,20,C,20C
199157245,2023-03-26 00:54:00,ghina.alrefai,Rumor,GNU C++17,893,C,893C
199325660,2023-03-26 22:46:00,ghina.alrefai,KefaandPark,GNU C++17,580,C,580C
199467185,2023-03-28 00:30:00,ghina.alrefai,Showstopper,GNU C++17,1798,A,1798A
199472863,2023-03-28 02:02:00,ghina.alrefai,ThreeSevens,GNU C++20 (64),1798,B,1798B
199702213,2023-03-29 15:45:00,ghina.alrefai,LuckyNumbers,GNU C++17,1808,A,1808A
199942460,2023-03-31 15:09:00,ghina.alrefai,BadPrices,GNU C++17,1213,B,1213B
199944276,2023-03-31 15:27:00,ghina.alrefai,Joysticks,GNU C++17,651,A,651A
199946016,2023-03-31 15:43:00,ghina.alrefai,CutRibbon,GNU C++17,189,A,189A
199947250,2023-03-31 15:55:00,ghina.alrefai,Constanze'sMachine,GNU C++17,1245,C,1245C
200465618,2023-04-02 21:16:00,ghina.alrefai,FridgeLockers,GNU C++17,1255,B,1255B
200598048,2023-04-03 20:45:00,ghina.alrefai,YesYes?,GNU C++17,1759,A,1759A
201127813,2023-04-07 13:57:00,ghina.alrefai,Coins,GNU C++17,1814,A,1814A
201184880,2023-04-07 23:14:00,ghina.alrefai,LuckyNumbers(easy),GNU C++17,96,B,96B
201184959,2023-04-07 23:15:00,ghina.alrefai,TavasandSaDDas,GNU C++17,535,B,535B
201185084,2023-04-07 23:16:00,ghina.alrefai,PetrandaCombinationLock,GNU C++17,1097,B,1097B
201185201,2023-04-07 23:18:00,ghina.alrefai,RaisingBacteria,GNU C++17,579,A,579A
201185306,2023-04-07 23:19:00,ghina.alrefai,Party,GNU C++17,115,A,115A
201185439,2023-04-07 23:20:00,ghina.alrefai,LLPS,GNU C++17,202,A,202A
201185833,2023-04-07 23:25:00,ghina.alrefai,Threedisplays,GNU C++17,987,C,987C
201186101,2023-04-07 23:28:00,ghina.alrefai,BasketballExercise,GNU C++17,1195,C,1195C
201186189,2023-04-07 23:29:00,ghina.alrefai,GeorgeandJob,GNU C++17,467,C,467C
201186471,2023-04-07 23:33:00,ghina.alrefai,MortalKombatTower,GNU C++17,1418,C,1418C
201186643,2023-04-07 23:35:00,ghina.alrefai,Vacations,GNU C++17,698,A,698A
202416425,2023-04-17 00:40:00,ghina.alrefai,Yura'sNewName,GNU C++17,1820,A,1820A
202751694,2023-04-19 23:29:00,ghina.alrefai,RestoringThreeNumbers,GNU C++17,1154,A,1154A
202804449,2023-04-20 14:18:00,ghina.alrefai,RequiredRemainder,GNU C++17,1374,A,1374A
203326115,2023-04-24 19:11:00,ghina.alrefai,TubeTubeFeed,GNU C++17,1822,A,1822A
203363106,2023-04-24 22:14:00,ghina.alrefai,KarinaandArray,GNU C++17,1822,B,1822B
203363340,2023-04-24 22:16:00,ghina.alrefai,BunLover,GNU C++17,1822,C,1822C
204721040,2023-05-06 12:59:00,ghina.alrefai,DonutShops,GNU C++17,1373,A,1373A
